Episode,Total Reward,Avg Loss,Deployed Nodes,Coverage,500_MA,14000_16000_MA
14993,-3118.9142140951453,0.877847168,23,100.0,-3246.3592832954528,-209.99023088273825
14994,-3118.403412214583,0.889732232,23,100.0,-3245.8484814148906,-197.4805131986094
14995,-3117.892610334021,0.87255004,23,100.0,-3245.3376795343283,-167.36843616311873
14996,-3117.3818084534582,0.888910744,23,100.0,-3244.8268776537657,-160.90708166475935
14997,-3116.871006572896,0.887768805,23,100.0,-3244.3160757732035,-139.16680613395775
14998,-3116.360204692334,0.886560574,21,100.0,-3243.8052738926413,-122.7644263510229
14999,-3115.849402811771,0.872049958,21,100.0,-3243.2944720120786,-109.35253612398856
15000,-3115.338600931209,0.902150399,23,100.0,-3242.7836701315164,-110.42847271759554
15001,-3114.8277990506467,0.889402618,23,100.0,-3242.272868250954,-104.02126520683424
15002,-3114.316997170084,0.888580004,23,100.0,-3241.762066370392,-84.68152190558507
15003,-3113.806195289522,0.903974709,23,100.0,-3241.2512644898297,-74.6228212524939
15004,-3113.2953934089596,0.883490228,23,100.0,-3240.740462609267,-53.274697851378384
15005,-3112.784591528397,0.890590727,23,100.0,-3240.229660728705,-46.80163304630752
15006,-3112.2737896478347,0.873003761,23,100.0,-3239.718858848142,-31.822156324658803
15007,-3111.7629877672725,0.88576236,23,100.0,-3239.20805696758,-5.667283257350429
15008,-3111.25218588671,0.874772294,23,100.0,-3238.6972550870178,-1.0300525846094322
15009,-3110.7413840061477,0.882620391,23,100.0,-3238.1864532064546,8.355417527081569
15010,-3110.2305821255854,0.877095994,23,100.0,-3237.6756513258924,29.5145729071884
15011,-3109.7197802450232,0.878369358,23,100.0,-3237.16484944533,36.40481900623904
15012,-3109.2089783644606,0.882173955,21,100.0,-3236.654047564768,44.63581110890325
15013,-3108.6981764838984,0.890463968,23,100.0,-3236.1432456842053,52.20883539232247
15014,-3108.187374603336,0.880761186,23,100.0,-3235.632443803643,61.71686336495499
15015,-3107.6765727227735,0.873704546,23,100.0,-3235.1216419230805,59.47662778541558
15016,-3107.1657708422113,0.889222735,23,100.0,-3234.6108400425182,78.35502789621145
15017,-3106.654968961649,0.880188963,21,100.0,-3234.100038161956,83.52942446410242
15018,-3106.1441670810864,0.890500036,23,100.0,-3233.589236281394,45.44549512449363
15019,-3105.633365200524,0.868383775,23,100.0,-3233.0784344008316,59.12224765694649
15020,-3105.122563319962,0.887203385,23,100.0,-3232.567632520269,63.64182823358117
15021,-3104.6117614393993,0.895265741,23,100.0,-3232.0568306397067,82.27491874980518
15022,-3104.100959558837,0.885038207,23,100.0,-3231.546028759144,87.62633822235381
15023,-3103.590157678275,0.887149347,23,100.0,-3231.035226878582,99.79616463057508
15024,-3103.079355797712,0.889511214,23,100.0,-3230.5244249980196,98.08097714750386
15025,-3102.56855391715,0.866155744,23,100.0,-3230.0136231174574,106.56063898626978
15026,-3102.0577520365878,0.885339992,23,100.0,-3229.5028212368948,92.98306133759084
15027,-3101.5469501560256,0.888026648,23,100.0,-3228.9920193563325,111.73818171113898
15028,-3101.036148275463,0.87274454,23,100.0,-3228.4812174757703,129.21184029160682
15029,-3100.5253463949007,0.879416231,23,100.0,-3227.9704155952077,143.8170837392504
15030,-3100.0145445143385,0.890396145,23,100.0,-3227.4596137146455,133.8320647943035
15031,-3099.503742633776,0.87516972,24,100.0,-3226.9488118340832,147.71271533193473
15032,-3098.9929407532136,0.885672278,23,100.0,-3226.4380099535206,161.04682101721363
15033,-3098.4821388726514,0.880994292,23,100.0,-3225.9272080729584,147.60124629107762
15034,-3097.9713369920887,0.877252836,21,100.0,-3225.416406192396,153.34934829916529
15035,-3097.4605351115265,0.873932782,23,100.0,-3224.9056043118335,154.65893347992565
15036,-3096.9497332309643,0.876424422,24,100.0,-3224.3948024312713,162.5117849251804
15037,-3096.4389313504016,0.887553788,23,100.0,-3223.884000550709,183.53681633395468
15038,-3095.9281294698394,0.8744759,23,100.0,-3223.373198670147,196.58927527578277
15039,-3095.417327589277,0.870235486,23,100.0,-3222.862396789584,205.1867620054127
15040,-3094.9065257087145,0.877730827,23,100.0,-3222.351594909022,200.84737722405572
15041,-3094.3957238281523,0.879900091,23,100.0,-3221.8407930284593,215.5998945335217
15042,-3093.88492194759,0.877532118,23,100.0,-3221.3299911478975,226.30771026437077
15043,-3093.374120067028,0.878753791,23,100.0,-3220.8191892673353,236.8606797887287
15044,-3092.863318186465,0.869706396,23,100.0,-3220.308387386772,238.89091546407343
15045,-3092.352516305903,0.892631841,23,100.0,-3219.7975855062105,225.86517081151183
15046,-3091.841714425341,0.878143522,23,100.0,-3219.286783625648,225.13091108410944
15047,-3091.330912544778,0.886669056,23,100.0,-3218.7759817450856,237.35642661400843
15048,-3090.820110664216,0.877013607,23,100.0,-3218.2651798645234,248.56123464451116
15049,-3090.3093087836537,0.882300863,24,100.0,-3217.754377983961,258.37842671172865
15050,-3089.798506903091,0.904013922,23,100.0,-3217.2435761033985,266.07046663252896
15051,-3089.287705022529,0.888900495,23,100.0,-3216.7327742228363,276.5156707640294
15052,-3088.7769031419666,0.875762562,23,100.0,-3216.221972342274,287.9755266409686
15053,-3088.266101261404,0.882933209,23,100.0,-3215.7111704617114,293.3917236957733
15054,-3087.7552993808417,0.872576588,23,100.0,-3215.2003685811487,319.07438217738616
15055,-3087.2444975002795,0.879703538,23,100.0,-3214.689566700587,318.43515620800406
15056,-3086.733695619717,0.873473949,23,100.0,-3214.1787648200243,308.2550501884513
15057,-3086.2228937391546,0.879517373,23,100.0,-3213.667962939462,350.6094758808821
15058,-3085.7120918585924,0.880638947,23,100.0,-3213.1571610588994,357.964487224323
15059,-3085.20128997803,0.881628977,23,100.0,-3212.646359178337,364.1135873594501
15060,-3084.6904880974676,0.876762129,23,100.0,-3212.135557297775,377.5051169970969
15061,-3084.1796862169053,0.875434132,23,100.0,-3211.624755417213,382.3709661800322
15062,-3083.668884336343,0.871358921,23,100.0,-3211.1139535366506,400.3589262290337
15063,-3083.1580824557805,0.87250683,23,100.0,-3210.603151656088,413.2051599055168
15064,-3082.6472805752182,0.875583361,23,100.0,-3210.0923497755257,426.46012124127
15065,-3082.136478694656,0.869521929,23,100.0,-3209.581547894963,427.1359028987234
15066,-3081.6256768140934,0.884475603,22,100.0,-3209.070746014401,444.3125839668032
15067,-3081.114874933531,0.872494804,23,100.0,-3208.5599441338386,453.1208956038009
15068,-3080.604073052969,0.878427678,23,100.0,-3208.049142253276,461.9125418029179
15069,-3080.0932711724063,0.881673978,23,100.0,-3207.5383403727137,462.1005202627256
15070,-3079.582469291844,0.875748605,23,100.0,-3207.0275384921515,486.61324995631634
15071,-3079.071667411282,0.88061487,23,100.0,-3206.516736611589,494.6855430485728
15072,-3078.560865530719,0.862527615,23,100.0,-3206.0059347310266,510.2325326030507
15073,-3078.050063650157,0.886291133,23,100.0,-3205.4951328504644,509.4280519448901
15074,-3077.5392617695948,0.883448452,23,100.0,-3204.984330969902,517.6097979620766
15075,-3077.0284598890325,0.888013833,23,100.0,-3204.4735290893395,497.7368337395137
15076,-3076.51765800847,0.883729025,23,100.0,-3203.9627272087773,506.70628720384514
15077,-3076.0068561279077,0.880109522,23,100.0,-3203.4519253282147,515.531214781335
15078,-3075.4960542473455,0.863568919,23,100.0,-3202.941123447653,529.1356442959857
15079,-3074.985252366783,0.87923443,23,100.0,-3202.4303215670902,539.012406527616
15080,-3074.4744504862206,0.878308286,23,100.0,-3201.9195196865276,551.3085809853885
15081,-3073.9636486056584,0.865345329,23,100.0,-3201.4087178059654,559.34305104556
15082,-3073.4528467250957,0.892132875,23,100.0,-3200.897915925403,566.0893693019924
15083,-3072.9420448445335,0.864780598,23,100.0,-3200.387114044841,574.0096205612143
15084,-3072.4312429639713,0.877649503,23,100.0,-3199.8763121642783,585.816068636747
15085,-3071.9204410834086,0.877214889,23,100.0,-3199.3655102837165,592.3907319172762
15086,-3071.4096392028464,0.879458881,23,100.0,-3198.854708403154,598.1592398951254
15087,-3070.898837322284,0.864364717,23,100.0,-3198.3439065225916,581.660245240488
15088,-3070.3880354417215,0.879666335,23,100.0,-3197.833104642029,591.4099241490019
15089,-3069.8772335611593,0.88159432,23,100.0,-3197.322302761467,614.7663418929682
15090,-3069.366431680597,0.881924858,23,100.0,-3196.8115008809045,621.6478604678008
15091,-3068.855629800035,0.876284007,23,100.0,-3196.3006990003423,636.2005386243042
15092,-3068.344827919472,0.882238633,23,100.0,-3195.7898971197797,646.8399178040063
15093,-3067.83402603891,0.884111752,23,100.0,-3195.2790952392174,670.5395459973226
15094,-3067.323224158348,0.867579172,23,100.0,-3194.7682933586552,676.4215201674829
15095,-3066.812422277785,0.87868766,23,100.0,-3194.257491478093,682.0850626182594
15096,-3066.301620397223,0.873270055,23,100.0,-3193.74668959753,694.0064558468105
15097,-3065.7908185166607,0.878035724,23,100.0,-3193.235887716968,705.9500584243541
15098,-3065.280016636098,0.893093033,23,100.0,-3192.7250858364055,693.0848291089269
15099,-3064.769214755536,0.896074908,23,100.0,-3192.2142839558433,698.6604363382552
15100,-3064.2584128749736,0.869120843,23,100.0,-3191.7034820752806,708.2894704386377
15101,-3063.747610994411,0.866296401,23,100.0,-3191.192680194719,716.838593129341
15102,-3063.2368091138487,0.864702172,23,100.0,-3190.681878314156,718.2484168635935
15103,-3062.7260072332865,0.87274105,23,100.0,-3190.171076433594,728.551191746453
15104,-3062.215205352724,0.873369311,23,100.0,-3189.6602745530313,691.2718083237894
15105,-3061.7044034721616,0.869161437,23,100.0,-3189.1494726724695,698.9543174158832
15106,-3061.1936015915994,0.874203427,23,100.0,-3188.638670791907,702.3584333657157
15107,-3060.682799711037,0.873524629,23,100.0,-3188.1278689113446,714.8616620856644
15108,-3060.1719978304745,0.883008516,23,100.0,-3187.617067030782,725.4558834165668
15109,-3059.6611959499123,0.871922205,23,100.0,-3187.1062651502198,697.826081479882
15110,-3059.15039406935,0.871981038,23,100.0,-3186.5954632696576,708.701872327577
15111,-3058.6395921887874,0.879046301,23,100.0,-3186.0846613890953,713.793347725469
15112,-3058.1287903082252,0.867780902,23,100.0,-3185.5738595085327,709.1298424402762
15113,-3057.617988427663,0.876401975,23,100.0,-3185.0630576279705,696.9794320429911
15114,-3057.1071865471004,0.87341355,23,100.0,-3184.5522557474083,708.3206692157034
15115,-3056.596384666538,0.866382276,23,100.0,-3184.041453866846,717.1059566262686
15116,-3056.085582785976,0.862919673,23,100.0,-3183.530651986283,730.2482632107
15117,-3055.5747809054133,0.864339634,23,100.0,-3183.019850105721,744.6662508730141
15118,-3055.063979024851,0.877853218,23,100.0,-3182.5090482251585,745.2660320859234
15119,-3054.553177144289,0.859570914,23,100.0,-3181.9982463445963,766.5825972019728
15120,-3054.042375263726,0.880825796,23,100.0,-3181.4874444640336,777.2587385879848
15121,-3053.531573383164,0.879695268,24,100.0,-3180.976642583472,778.5450224311605
15122,-3053.0207715026017,0.877882408,23,100.0,-3180.465840702909,780.6438013033076
15123,-3052.5099696220395,0.885003348,21,100.0,-3179.9550388223465,794.855617635821
15124,-3051.999167741477,0.871397538,23,100.0,-3179.4442369417843,800.144962691205
15125,-3051.4883658609147,0.872641526,23,100.0,-3178.933435061222,796.8969070419175
15126,-3050.9775639803524,0.866968983,23,100.0,-3178.42263318066,805.7203408404434
15127,-3050.46676209979,0.881759738,23,100.0,-3177.911831300097,812.7082088940601
15128,-3049.9559602192276,0.865130368,23,100.0,-3177.401029419535,822.3885040450755
15129,-3049.4451583386654,0.868309945,23,100.0,-3176.890227538973,830.177854789536
15130,-3048.9343564581027,0.878805597,23,100.0,-3176.3794256584106,831.5864242577685
15131,-3048.4235545775405,0.869387592,23,100.0,-3175.868623777848,849.7365520332451
15132,-3047.9127526969783,0.880799529,23,100.0,-3175.3578218972857,860.2244397088883
15133,-3047.4019508164156,0.869261321,23,100.0,-3174.847020016723,870.2707436479606
15134,-3046.8911489358534,0.873786926,23,100.0,-3174.3362181361613,876.7387815654963
15135,-3046.380347055291,0.868764677,23,100.0,-3173.8254162555986,884.2534597754349
15136,-3045.869545174729,0.86276359,23,100.0,-3173.3146143750364,899.3766496551711
15137,-3045.3587432941663,0.874183121,23,100.0,-3172.8038124944737,903.630782756406
15138,-3044.847941413604,0.871255081,23,100.0,-3172.293010613912,920.1457110879325
15139,-3044.337139533042,0.862546659,21,100.0,-3171.7822087333493,933.2215857038426
15140,-3043.826337652479,0.878500637,23,100.0,-3171.271406852787,939.3078534579396
15141,-3043.315535771917,0.869594964,23,100.0,-3170.7606049722244,963.5625948843312
15142,-3042.8047338913548,0.872811126,23,100.0,-3170.249803091662,973.3132715068468
15143,-3042.293932010792,0.873595365,24,100.0,-3169.7390012111,985.84212406785
15144,-3041.78313013023,0.863842105,23,100.0,-3169.2281993305373,995.7213257577008
15145,-3041.2723282496677,0.864858403,21,100.0,-3168.717397449975,1001.6690755906328
15146,-3040.761526369105,0.874398388,23,100.0,-3168.206595569412,1011.4384186526216
15147,-3040.250724488543,0.864003775,23,100.0,-3167.69579368885,1026.1176746391184
15148,-3039.7399226079806,0.878984278,23,100.0,-3167.1849918082876,1032.4180064985342
15149,-3039.229120727418,0.858432963,20,100.0,-3166.6741899277254,1043.2889738068122
15150,-3038.7183188468557,0.867187992,23,100.0,-3166.1633880471627,1057.0788579408409
15151,-3038.2075169662935,0.876072137,23,100.0,-3165.6525861666005,1068.3870521307863
15152,-3037.6967150857313,0.884297105,23,100.0,-3165.1417842860383,1071.6885097957438
15153,-3037.1859132051686,0.876591058,21,100.0,-3164.630982405476,1074.962434547394
15154,-3036.6751113246064,0.870841908,23,100.0,-3164.1201805249134,1081.1294324667883
15155,-3036.164309444044,0.85374926,23,100.0,-3163.609378644351,1093.7064792688982
15156,-3035.6535075634815,0.87402105,24,100.0,-3163.098576763789,1102.1076489174186
15157,-3035.1427056829193,0.87725927,23,100.0,-3162.5877748832268,1104.51735886461
15158,-3034.631903802357,0.87315672,23,100.0,-3162.076973002664,1110.875368359378
15159,-3034.1211019217944,0.865100327,23,100.0,-3161.566171122102,1110.5748127230208
15160,-3033.610300041232,0.871278603,23,100.0,-3161.055369241539,1136.6137039080866
15161,-3033.09949816067,0.880173269,21,100.0,-3160.5445673609775,1132.9327964248737
15162,-3032.5886962801073,0.879780271,23,100.0,-3160.033765480415,1143.8760495137938
15163,-3032.077894399545,0.886619195,23,100.0,-3159.522963599852,1151.7108148034404
15164,-3031.567092518983,0.866815136,21,100.0,-3159.01216171929,1163.3399502393777
15165,-3031.0562906384203,0.87398684,23,100.0,-3158.5013598387277,1173.4100916291584
15166,-3030.545488757858,0.878494623,23,100.0,-3157.9905579581655,1177.028868698803
15167,-3030.034686877296,0.871361092,23,100.0,-3157.479756077603,1185.3987120296715
15168,-3029.5238849967336,0.882061045,23,100.0,-3156.9689541970406,1192.094321411758
15169,-3029.013083116171,0.86935388,21,100.0,-3156.458152316478,1202.721826675914
15170,-3028.5022812356087,0.887661994,23,100.0,-3155.947350435916,1209.5371455119648
15171,-3027.9914793550465,0.874410974,23,100.0,-3155.4365485553535,1199.3245167023986
15172,-3027.480677474484,0.869816333,23,100.0,-3154.9257466747913,1212.2231945805904
15173,-3026.9698755939216,0.888259856,23,100.0,-3154.4149447942286,1230.7470664801313
15174,-3026.4590737133594,0.874808594,23,100.0,-3153.9041429136664,1215.981994873168
15175,-3025.9482718327968,0.856690206,23,100.0,-3153.393341033104,1205.7104951239878
15176,-3025.4374699522346,0.869160006,23,100.0,-3152.882539152542,1196.5726706284922
15177,-3024.9266680716723,0.873004584,23,100.0,-3152.3717372719793,1203.5540834906142
15178,-3024.4158661911097,0.869824381,23,100.0,-3151.860935391417,1200.6602796877464
15179,-3023.9050643105475,0.864897988,23,100.0,-3151.350133510855,1190.3430170296435
15180,-3023.3942624299852,0.875666063,23,100.0,-3150.8393316302927,1187.3960674549096
15181,-3022.8834605494226,0.867309752,23,100.0,-3150.32852974973,1192.923074642313
15182,-3022.3726586688604,0.866297515,23,100.0,-3149.817727869168,1196.844294652282
15183,-3021.861856788298,0.867941132,23,100.0,-3149.3069259886056,1195.727652700151
15184,-3021.351054907736,0.866572678,23,100.0,-3148.796124108043,1181.718357731495
15185,-3020.8402530271733,0.862091074,23,100.0,-3148.2853222274807,1185.970189440872
15186,-3020.329451146611,0.873145213,23,100.0,-3147.7745203469185,1186.4121007159224
15187,-3019.818649266049,0.863097697,23,100.0,-3147.263718466356,1213.5986839393818
15188,-3019.307847385486,0.869178634,24,100.0,-3146.7529165857936,1215.800535902075
15189,-3018.797045504924,0.856451744,23,100.0,-3146.242114705231,1215.6527970003092
15190,-3018.2862436243618,0.866862375,23,100.0,-3145.731312824669,1218.7359629007926
15191,-3017.775441743799,0.87648904,23,100.0,-3145.2205109441065,1219.609169365385
15192,-3017.264639863237,0.871631858,23,100.0,-3144.7097090635443,1218.8527881235716
15193,-3016.7538379826747,0.880258834,21,100.0,-3144.1989071829817,1215.7669989020746
15194,-3016.243036102112,0.857414406,23,100.0,-3143.6881053024194,1235.0269264650633
15195,-3015.73223422155,0.881668618,23,100.0,-3143.1773034218572,1243.5966544274586
15196,-3015.2214323409876,0.87250926,23,100.0,-3142.666501541295,1251.7166266778231
15197,-3014.710630460425,0.87120656,23,100.0,-3142.1556996607324,1247.8402489266837
15198,-3014.1998285798627,0.864409842,23,100.0,-3141.64489778017,1256.730612054138
15199,-3013.6890266993005,0.860280188,23,100.0,-3141.134095899608,1286.5068861182392
15200,-3013.1782248187383,0.872199984,23,100.0,-3140.6232940190457,1308.3893316864346
15201,-3012.6674229381756,0.87541824,23,100.0,-3140.112492138483,1296.2472579381588
15202,-3012.1566210576134,0.875861453,23,100.0,-3139.601690257921,1298.3149508773845
15203,-3011.645819177051,0.871222399,23,100.0,-3139.0908883773586,1308.1385807805143
15204,-3011.1350172964885,0.880600672,23,100.0,-3138.580086496796,1293.3697788760169
15205,-3010.6242154159263,0.85996893,22,100.0,-3138.0692846162333,1280.184398180223
15206,-3010.113413535364,0.872593453,23,100.0,-3137.5584827356715,1290.9318805223404
15207,-3009.6026116548014,0.875869164,23,100.0,-3137.047680855109,1297.5246970253354
15208,-3009.091809774239,0.876775073,23,100.0,-3136.5368789745467,1309.5726017836712
15209,-3008.581007893677,0.867558988,23,100.0,-3136.026077093984,1309.0045807835957
15210,-3008.0702060131143,0.881138199,20,100.0,-3135.515275213422,1298.824116031826
15211,-3007.559404132552,0.876344718,23,100.0,-3135.0044733328596,1301.062657196469
15212,-3007.04860225199,0.866132579,23,100.0,-3134.4936714522973,1304.0095303295911
15213,-3006.5378003714272,0.865658757,23,100.0,-3133.9828695717347,1292.623798229792
15214,-3006.026998490865,0.880727668,23,100.0,-3133.4720676911725,1296.9157246750328
15215,-3005.516196610303,0.874589098,23,100.0,-3132.9612658106103,1295.7382339891044
15216,-3005.0053947297406,0.86351133,23,100.0,-3132.450463930048,1301.5847637623235
15217,-3004.494592849178,0.862988685,23,100.0,-3131.939662049486,1289.0494217265766
15218,-3003.9837909686157,0.869518289,23,100.0,-3131.428860168923,1287.4059228208182
15219,-3003.4729890880535,0.865076802,23,100.0,-3130.9180582883605,1280.6925566047682
15220,-3002.962187207491,0.88105126,23,100.0,-3130.4072564077983,1280.2419723288665
15221,-3002.4513853269286,0.886227664,23,100.0,-3129.896454527236,1291.8813905332247
15222,-3001.9405834463664,0.860297009,23,100.0,-3129.385652646674,1278.9541339023983
15223,-3001.4297815658038,0.871652791,23,100.0,-3128.874850766111,1282.43129357691
15224,-3000.9189796852415,0.857806908,23,100.0,-3128.364048885549,1283.7428369295585
15225,-3000.4081778046793,0.86406193,23,100.0,-3127.8532470049868,1283.8324114910292
15226,-2999.8973759241167,0.871640529,23,100.0,-3127.342445124424,1283.308131683543
15227,-2999.3865740435544,0.874058925,23,100.0,-3126.831643243862,1288.4372696514592
15228,-2998.8757721629922,0.869941338,23,100.0,-3126.3208413632997,1291.3785235543369
15229,-2998.3649702824296,0.867970282,23,100.0,-3125.8100394827375,1294.9726599521869
15230,-2997.8541684018674,0.878908649,23,100.0,-3125.299237602175,1305.6111393546678
15231,-2997.343366521305,0.868793033,23,100.0,-3124.7884357216126,1287.3575823368085
15232,-2996.832564640743,0.878637885,23,100.0,-3124.27763384105,1292.1077082513953
15233,-2996.3217627601803,0.862765573,23,100.0,-3123.7668319604877,1292.6407596488173
15234,-2995.810960879618,0.868133925,22,100.0,-3123.2560300799255,1295.8996172726238
15235,-2995.300158999056,0.856062341,20,100.0,-3122.745228199363,1312.2596382119048
15236,-2994.789357118493,0.859837118,23,100.0,-3122.2344263188006,1311.3154227384537
15237,-2994.278555237931,0.86196272,23,100.0,-3121.7236244382384,1310.2265430770865
15238,-2993.7677533573687,0.875028544,21,100.0,-3121.2128225576757,1299.6843043076694
15239,-2993.256951476806,0.856358378,23,100.0,-3120.7020206771135,1301.97979553604
15240,-2992.746149596244,0.859280793,23,100.0,-3120.1912187965513,1313.6399375895062
15241,-2992.2353477156817,0.865536652,23,100.0,-3119.680416915989,1316.615830780779
15242,-2991.724545835119,0.875409826,23,100.0,-3119.1696150354264,1335.4657357487356
15243,-2991.213743954557,0.859927905,23,100.0,-3118.6588131548647,1338.059763198098
15244,-2990.7029420739946,0.855197439,23,100.0,-3118.148011274302,1334.419528437357
15245,-2990.192140193432,0.867064733,23,100.0,-3117.6372093937393,1333.4267588327186
15246,-2989.6813383128697,0.872770686,23,100.0,-3117.1264075131776,1322.5979512275776
15247,-2989.1705364323075,0.878253046,23,100.0,-3116.615605632615,1321.8854557269717
15248,-2988.6597345517453,0.865351382,23,100.0,-3116.1048037520527,1330.2520757905863
15249,-2988.1489326711826,0.865118115,23,100.0,-3115.59400187149,1325.4508334463249
15250,-2987.6381307906204,0.873404057,23,100.0,-3115.083199990928,1282.25772689646
15251,-2987.127328910058,0.868263289,23,100.0,-3114.5723981103656,1279.6289363433325
15252,-2986.6165270294955,0.86634959,23,100.0,-3114.0615962298034,1305.6644845013402
15253,-2986.1057251489333,0.861721305,23,100.0,-3113.5507943492407,1294.6833690282372
15254,-2985.594923268371,0.857093193,23,100.0,-3113.0399924686785,1262.170018937442
15255,-2985.0841213878084,0.856304968,21,100.0,-3112.529190588116,1261.6100888992255
15256,-2984.573319507246,0.872803465,23,100.0,-3112.0183887075536,1256.358602625891
15257,-2984.062517626684,0.860358939,21,100.0,-3111.5075868269914,1246.3402288579946
15258,-2983.5517157461213,0.862749492,23,100.0,-3110.996784946429,1258.8269052440703
15259,-2983.040913865559,0.875222463,23,100.0,-3110.4859830658665,1262.472617616051
15260,-2982.530111984997,0.880794257,23,100.0,-3109.9751811853043,1266.49115202017
15261,-2982.0193101044347,0.867697876,23,100.0,-3109.464379304742,1265.9102399844971
15262,-2981.508508223872,0.875140494,23,100.0,-3108.9535774241795,1275.1327301493964
15263,-2980.99770634331,0.875883222,23,100.0,-3108.4427755436172,1276.517562073003
15264,-2980.4869044627476,0.873670224,23,100.0,-3107.9319736630546,1267.6209071839248
15265,-2979.976102582185,0.864586796,23,100.0,-3107.421171782493,1271.2189311986394
15266,-2979.4653007016227,0.86890902,23,100.0,-3106.91036990193,1274.779782144121
15267,-2978.9544988210605,0.881865293,20,100.0,-3106.399568021368,1273.7912365948723
15268,-2978.443696940498,0.868636439,23,100.0,-3105.8887661408053,1283.2359971975438
15269,-2977.9328950599356,0.872092796,23,100.0,-3105.377964260243,1269.2602797562215
15270,-2977.4220931793734,0.849798883,23,100.0,-3104.867162379681,1268.5696310101032
15271,-2976.9112912988107,0.864683157,23,100.0,-3104.3563604991186,1270.738522402415
15272,-2976.4004894182485,0.871978443,23,100.0,-3103.8455586185564,1267.9306777400195
15273,-2975.8896875376863,0.889692926,23,100.0,-3103.3347567379938,1265.3414380819402
15274,-2975.3788856571236,0.873497746,23,100.0,-3102.8239548574315,1264.522685842102
15275,-2974.8680837765614,0.872104111,23,100.0,-3102.313152976869,1263.9565094468194
15276,-2974.357281895999,0.861560991,23,100.0,-3101.8023510963067,1275.0818165830146
15277,-2973.846480015437,0.875859791,23,100.0,-3101.2915492157445,1272.8402459199767
15278,-2973.3356781348743,0.86004309,23,100.0,-3100.7807473351822,1273.475011860016
15279,-2972.824876254312,0.867073097,23,100.0,-3100.2699454546196,1272.128980880335
15280,-2972.31407437375,0.864415327,23,100.0,-3099.7591435740574,1283.9871864297077
15281,-2971.8032724931873,0.862122431,23,100.0,-3099.248341693495,1293.6752227137197
15282,-2971.292470612625,0.876203015,20,100.0,-3098.7375398129325,1298.295762959328
15283,-2970.781668732063,0.868466468,23,100.0,-3098.2267379323703,1294.35590363519
15284,-2970.2708668515,0.859861092,23,100.0,-3097.715936051807,1291.1675296122528
15285,-2969.760064970938,0.857683486,23,100.0,-3097.205134171245,1300.2856028282176
15286,-2969.2492630903757,0.860823729,23,100.0,-3096.6943322906827,1294.7984766012046
15287,-2968.738461209813,0.866856942,23,100.0,-3096.1835304101205,1293.1110494992415
15288,-2968.227659329251,0.86261545,22,100.0,-3095.6727285295583,1317.146059758924
15289,-2967.7168574486886,0.856471899,23,100.0,-3095.1619266489956,1319.15921644338
15290,-2967.206055568126,0.857909705,23,100.0,-3094.6511247684334,1339.954538191556
15291,-2966.6952536875638,0.865165052,23,100.0,-3094.140322887871,1341.1861232575695
15292,-2966.1844518070016,0.863814655,22,100.0,-3093.6295210073085,1342.521386171474
15293,-2965.6736499264393,0.864640769,23,100.0,-3093.118719126746,1339.993061923627
15294,-2965.1628480458767,0.854734167,23,100.0,-3092.607917246184,1329.3003710193811
15295,-2964.6520461653145,0.865193514,23,100.0,-3092.0971153656214,1325.4033443361368
15296,-2964.1412442847522,0.87171435,23,100.0,-3091.5863134850592,1337.28898986698
15297,-2963.6304424041896,0.863141923,23,100.0,-3091.075511604497,1335.478579397535
15298,-2963.1196405236274,0.866240486,23,100.0,-3090.5647097239344,1332.3142851634025
15299,-2962.608838643065,0.852874634,23,100.0,-3090.053907843372,1330.6797099178953
15300,-2962.0980367625025,0.863448713,23,100.0,-3089.54310596281,1332.6857503960125
15301,-2961.5872348819403,0.876329858,23,100.0,-3089.0323040822477,1319.1854309250652
15302,-2961.076433001378,0.859028641,23,100.0,-3088.521502201685,1303.4870945989956
15303,-2960.5656311208154,0.875059194,23,100.0,-3088.010700321123,1312.5868972838357
15304,-2960.054829240253,0.862437341,23,100.0,-3087.4998984405606,1311.3732483512006
15305,-2959.544027359691,0.862604472,23,100.0,-3086.989096559998,1320.1764993621673
15306,-2959.0332254791283,0.860454592,23,100.0,-3086.4782946794357,1334.2052937681774
15307,-2958.522423598566,0.853316052,23,100.0,-3085.9674927988735,1346.6419518043492
15308,-2958.011621718004,0.866672201,23,100.0,-3085.4566909183113,1311.7724743936606
15309,-2957.5008198374417,0.870002591,23,100.0,-3084.945889037749,1315.9286944859796
15310,-2956.990017956879,0.862352563,23,100.0,-3084.4350871571864,1319.977363035021
15311,-2956.479216076317,0.871835618,23,100.0,-3083.924285276624,1302.1039600065092
15312,-2955.9684141957546,0.859219925,23,100.0,-3083.4134833960616,1300.7670279482977
15313,-2955.457612315192,0.865224871,23,100.0,-3082.9026815154994,1311.056043614883
15314,-2954.9468104346297,0.870879928,23,100.0,-3082.3918796349367,1309.138990693856
15315,-2954.4360085540675,0.879243496,23,100.0,-3081.8810777543745,1311.628124125304
15316,-2953.925206673505,0.863712022,23,100.0,-3081.3702758738123,1313.5707708618706
15317,-2953.4144047929426,0.860154308,23,100.0,-3080.85947399325,1308.3875359841843
15318,-2952.9036029123804,0.859098425,23,100.0,-3080.348672112688,1317.6360168578783
15319,-2952.3928010318177,0.861677723,23,100.0,-3079.837870232125,1330.358468542826
15320,-2951.8819991512555,0.871734215,23,100.0,-3079.327068351563,1340.9453333539786
